now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346842.6626341,22.25,22.5625,22.625,22.8125,22.5,22.625,22.75,22.9375
1788346843.6630735,22.25,22.5625,22.625,22.8125,22.5,22.6875,22.6875,22.9375
1788346844.6639516,22.25,22.625,22.625,22.8125,22.5,22.625,22.75,22.9375
1788346845.6669219,22.25,22.5625,22.6875,22.8125,22.5,22.625,22.75,22.875
1788346846.6693544,22.25,22.5625,22.6875,22.8125,22.5,22.625,22.75,22.9375
1788346847.6708717,22.25,22.5625,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346848.6736405,22.1875,22.5625,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346849.676424,22.25,22.5625,22.625,22.8125,22.5,22.625,22.75,22.875
1788346850.6802075,22.25,22.5625,22.625,22.8125,22.5625,22.625,22.75,22.875
1788346851.6830356,22.25,22.5625,22.6875,22.8125,22.5,22.625,22.75,22.9375
1788346852.68524,22.25,22.5625,22.625,22.8125,22.5625,22.625,22.75,22.875
1788346853.6888015,22.25,22.5625,22.6875,22.8125,22.5,22.6875,22.6875,22.875
1788346854.6916664,22.1875,22.5625,22.625,22.8125,22.4375,22.625,22.75,22.8125
1788346855.6942775,22.25,22.5625,22.625,22.75,22.5,22.625,22.6875,22.875
1788346856.6943824,22.25,22.5625,22.625,22.8125,22.5,22.625,22.75,22.875
1788346857.6965642,22.25,22.5625,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346858.696824,22.1875,22.5625,22.625,22.8125,22.5,22.625,22.75,22.8125
1788346859.6977034,22.25,22.5,22.625,22.8125,22.4375,22.625,22.6875,22.875
1788346860.698622,22.25,22.5625,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346861.6994777,22.25,22.5625,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346862.7022285,22.25,22.5,22.625,22.8125,22.5,22.625,22.6875,22.875
1788346863.7051523,22.25,22.5,22.625,22.8125,22.4375,22.625,22.75,22.875
1788346864.7073572,22.1875,22.5625,22.6875,22.8125,22.4375,22.6875,22.75,22.875
