now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788793454.573493,20.625,21.125,20.9375,21.3125,21.0,21.125,21.125,21.375
1788793455.5734932,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793456.573494,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793457.5734944,20.6875,21.125,20.875,21.3125,21.0,21.125,21.125,21.375
1788793458.573495,20.6875,21.125,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793459.5734956,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793460.5734963,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.375
1788793461.5734968,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.0625,21.4375
1788793462.5734975,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793463.5734982,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.1875,21.375
1788793464.5734987,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793465.5734992,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.4375
1788793466.5734997,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793467.5735004,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793468.5735006,20.6875,21.125,20.9375,21.3125,21.0,21.125,21.1875,21.4375
1788793469.5735013,20.625,21.125,20.9375,21.375,21.0,21.125,21.125,21.375
1788793470.573502,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793471.573503,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.4375
1788793472.5735033,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.375
1788793473.573504,20.6875,21.0625,20.9375,21.3125,21.0,21.125,21.125,21.5
1788793474.5735044,20.625,21.0625,20.9375,21.375,21.0,21.0625,21.125,21.4375
1788793475.573505,20.6875,21.125,20.9375,21.3125,20.9375,21.0625,21.125,21.4375
1788793476.5735052,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793477.5735056,20.6875,21.0625,21.0,21.3125,21.0,21.125,21.125,21.4375
1788793478.5735066,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793479.573507,20.625,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793480.5735078,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.5
1788793481.5735083,20.625,21.125,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793482.5735087,20.625,21.125,20.875,21.3125,21.0,21.0625,21.125,21.4375
1788793483.5735095,20.6875,21.0625,20.9375,21.3125,21.0,21.125,21.1875,21.4375
1788793484.5735097,20.6875,21.125,20.9375,21.3125,21.0,21.125,21.125,21.375
1788793485.5735104,20.6875,21.0625,20.9375,21.25,21.0,21.125,21.125,21.4375
1788793486.5735111,20.625,21.125,21.0,21.25,21.0,21.125,21.125,21.375
1788793487.573512,20.625,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793488.5735126,20.625,21.125,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793489.5735133,20.625,21.0625,20.9375,21.375,21.0,21.0625,21.125,21.4375
1788793490.5735137,20.625,21.0625,20.9375,21.3125,20.9375,21.125,21.125,21.4375
1788793491.5735147,20.625,21.0625,21.0,21.3125,21.0,21.125,21.1875,21.4375
1788793492.5735154,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793493.573516,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.125,21.4375
1788793494.5735161,20.625,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793495.5735166,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793496.573517,20.6875,21.0625,20.9375,21.3125,21.0,21.125,21.1875,21.375
1788793497.5735178,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793498.573518,20.625,21.0625,21.0,21.3125,21.0,21.125,21.1875,21.4375
1788793499.5735183,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.375
1788793500.5735188,20.625,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793501.573519,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.125,21.375
1788793502.5735195,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.375
