now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788721330.019342,21.3125,21.875,21.625,22.0,21.625,21.8125,21.8125,22.0625
1788721331.0193424,21.3125,21.875,21.625,22.0,21.6875,21.8125,21.8125,22.0
1788721332.0193427,21.3125,21.8125,21.625,22.0,21.625,21.75,21.8125,22.0
1788721333.0193436,21.3125,21.8125,21.625,22.0,21.625,21.8125,21.75,22.0625
1788721334.0193443,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.8125,22.0625
1788721335.0193446,21.3125,21.8125,21.625,22.0,21.6875,21.75,21.8125,22.0625
1788721336.0193453,21.375,21.8125,21.625,22.0625,21.625,21.8125,21.75,22.0625
1788721337.0193455,21.3125,21.875,21.5625,22.0,21.625,21.8125,21.8125,22.0625
1788721338.0193458,21.25,21.8125,21.5625,22.0,21.625,21.75,21.8125,22.0625
1788721339.0193462,21.3125,21.8125,21.625,22.0,21.625,21.8125,21.8125,22.0625
1788721340.0193467,21.3125,21.875,21.625,22.0,21.625,21.75,21.8125,22.0625
1788721341.019347,21.3125,21.8125,21.625,22.0,21.625,21.8125,21.8125,22.0625
1788721342.0193477,21.3125,21.8125,21.625,21.9375,21.625,21.8125,21.8125,22.0
1788721343.0193481,21.3125,21.875,21.5625,22.0,21.625,21.75,21.8125,22.0
1788721344.0193484,21.25,21.8125,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721345.0193486,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0
1788721346.0193496,21.25,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721347.01935,21.25,21.875,21.5625,21.9375,21.625,21.8125,21.75,22.0
1788721348.0193508,21.25,21.8125,21.625,22.0,21.625,21.75,21.75,22.0
1788721349.0193512,21.3125,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721350.0193515,21.25,21.8125,21.625,22.0,21.625,21.75,21.8125,22.0625
1788721351.0193517,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721352.0193522,21.25,21.75,21.5625,22.0,21.625,21.8125,21.75,22.0625
1788721353.019353,21.3125,21.8125,21.5625,22.0,21.625,21.75,21.8125,22.0
1788721354.0193534,21.3125,21.8125,21.5625,22.0,21.6875,21.8125,21.75,22.0625
1788721355.019354,21.25,21.8125,21.5625,22.0,21.625,21.75,21.8125,22.0
1788721356.0193548,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721357.0193553,21.3125,21.8125,21.625,22.0,21.6875,21.75,21.8125,22.0
1788721358.0193558,21.3125,21.8125,21.5625,22.0,21.625,21.8125,21.75,22.0
1788721359.0193563,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.75,22.0
1788721360.0193567,21.25,21.875,21.625,22.0,21.625,21.8125,21.75,22.0625
1788721361.0193574,21.25,21.8125,21.625,22.0,21.625,21.75,21.8125,22.0625
1788721362.0193584,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721363.019359,21.25,21.8125,21.625,22.0,21.6875,21.75,21.75,22.0625
1788721364.0193594,21.25,21.875,21.625,22.0,21.625,21.75,21.75,22.0625
1788721365.0193596,21.3125,21.8125,21.5625,21.9375,21.6875,21.75,21.8125,22.0625
1788721366.0193603,21.3125,21.8125,21.625,22.0,21.625,21.75,21.75,22.0625
1788721367.0193608,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0625
1788721368.0193613,21.3125,21.8125,21.5625,22.0,21.625,21.8125,21.75,22.0
1788721369.019362,21.3125,21.75,21.5625,22.0,21.625,21.8125,21.75,22.0625
1788721370.0193627,21.3125,21.75,21.5625,21.9375,21.5625,21.8125,21.75,22.0625
1788721371.0193634,21.3125,21.75,21.5625,22.0,21.625,21.8125,21.75,22.0
1788721372.0193636,21.25,21.75,21.625,21.9375,21.625,21.8125,21.8125,22.0
1788721373.0193639,21.25,21.8125,21.5625,21.9375,21.625,21.8125,21.8125,22.0
1788721374.019364,21.25,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721375.0193644,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721376.0193648,21.25,21.8125,21.5625,21.9375,21.625,21.8125,21.75,22.0
1788721377.0193653,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0625
